Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price,predicted_sentiment,LengthReview,positive score,negative score,neutral score,compound score,x1,x2,cleaned
4,2023-09-12,2023-09-17,L'Antica Pizzeria Da Michele,"Everything was great! The ambience was amazing, good service and food was tasty. Definitely recommend","1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,101,0.62,0.0,0.38,0.9459,0.9730939448803058,0.5714285714285712,"['everything', 'great', 'ambience', 'amazing', 'good', 'service', 'food', 'tasty', 'definitely', 'recommend']"
4,2023-09-11,2023-09-17,L'Antica Pizzeria Da Michele,Absolutely wonderful! We found this place last night and were able to book a reservation for 5. We were celebrating my partners birthday! The food was outstanding. Very good quality and fair pricing for what it was worth. The service was also great! Our waitress was very kind at attentive. The ambiance of the restaurant was also very comfortable and the lighting was beautiful! We will definitely be back!,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,407,0.402,0.0,0.598,0.99,0.9952725809696239,0.5714285714285712,"['absolutely', 'wonderful', 'found', 'place', 'last', 'night', 'able', 'book', 'reservation', 'celebrating', 'partners', 'birthday', 'food', 'outstanding', 'good', 'quality', 'fair', 'pricing', 'worth', 'service', 'also', 'great', 'waitress', 'kind', 'attentive', 'ambiance', 'restaurant', 'also', 'comfortable', 'lighting', 'beautiful', 'definitely', 'back']"
4,2023-09-10,2023-09-17,L'Antica Pizzeria Da Michele,Well let's start with the ambiance was pretty awesome we went for dinner last night but we didn't make a reservation since me and hubby didn't know that we need to make a reservation ahead; restaurant look pretty busy but not overcrowded; but as soon we walked in we were greeted by the hostess and we got our table right away by the bar area Wich was great; after like five min our server came and offered drinks and I got just water and my buddy got some lemonade;later he came by to offer some appetizers Wich we choose the zucchini flower Wich we're like just ok and we later ordered the margarita pizza and the pesto with procciucuto and  and after like ten min they all came out .Food was just ok nothing special just a couple of thin crust and flavorless pizzas; definitely not going back and drive almost one hour just to eat that very expensive and tasteless food; I only put one star for the service that's all.,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,921,0.194,0.015,0.791,0.987,0.9937638302152485,0.5714285714285712,"['well', 'let', 'start', 'ambiance', 'pretty', 'awesome', 'went', 'dinner', 'last', 'night', 'make', 'reservation', 'since', 'hubby', 'know', 'need', 'make', 'reservation', 'ahead', 'restaurant', 'look', 'pretty', 'busy', 'overcrowded', 'soon', 'walked', 'greeted', 'hostess', 'got', 'table', 'right', 'away', 'bar', 'area', 'wich', 'great', 'like', 'five', 'min', 'server', 'came', 'offered', 'drinks', 'got', 'water', 'buddy', 'got', 'lemonade', 'later', 'came', 'offer', 'appetizers', 'wich', 'choose', 'zucchini', 'flower', 'wich', 'like', 'ok', 'later', 'ordered', 'margarita', 'pizza', 'pesto', 'procciucuto', 'like', 'ten', 'min', 'came', 'ok', 'nothing', 'special', 'couple', 'thin', 'crust', 'flavorless', 'pizzas', 'definitely', 'going', 'back', 'drive', 'almost', 'one', 'hour', 'eat', 'expensive', 'tasteless', 'food', 'put', 'one', 'star', 'service']"
4,2023-09-09,2023-09-17,L'Antica Pizzeria Da Michele,The pizza and food is good but they pump the place full of glade air freshener... makes it hard to eat and breathe. Unfortunately I doubt I will return based on the smell of glade air freshener alone. The piece of pie pizza was amazing though.,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,negative,243,0.129,0.188,0.683,-0.3182,0.33735666867833436,0.5714285714285712,"['pizza', 'food', 'good', 'pump', 'place', 'full', 'glade', 'air', 'freshener', 'makes', 'hard', 'eat', 'breathe', 'unfortunately', 'doubt', 'return', 'based', 'smell', 'glade', 'air', 'freshener', 'alone', 'piece', 'pie', 'pizza', 'amazing', 'though']"
4,2023-09-08,2023-09-17,L'Antica Pizzeria Da Michele,Fantastic pizza!Made with Italian flour imported so no uncomfortable feeling the next day!,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,negative,90,0.259,0.306,0.435,-0.2417,0.37582981291490647,0.5714285714285712,"['fantastic', 'pizza', 'made', 'italian', 'flour', 'imported', 'uncomfortable', 'feeling', 'next', 'day']"
4,2023-09-07,2023-09-17,L'Antica Pizzeria Da Michele,Love this place! Food has been great. Back patio is wonderful. Service has been good and it good depending on if they are super short which happened once recently. Front patio seating had tons of flying bugs and some bees so that was not good but we def will be back but o love you to sit in back patio!,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,303,0.303,0.0,0.697,0.9647,0.9825487829410582,0.5714285714285712,"['love', 'place', 'food', 'great', 'back', 'patio', 'wonderful', 'service', 'good', 'good', 'depending', 'super', 'short', 'happened', 'recently', 'front', 'patio', 'seating', 'tons', 'flying', 'bugs', 'bees', 'good', 'def', 'back', 'love', 'sit', 'back', 'patio']"
4,2023-09-07,2023-09-17,L'Antica Pizzeria Da Michele,"Finally was able to make it here even though it was down the street from my place.  The food was incredible, simple but tasteful. The ambiance was very chill and relaxed and I loved the indoor and outdoor option that they give you here. I will say I was obsessed with the pizza that we ordered. The prices were a bit more then I would have wanted to spend on a pizza but that's okay, its worth it for a special occasion. Service to add to this was very straightforward and simple and she recommended all of the best things. I will definitely be back since it was a very lowkey but lovely place to eat.","1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,601,0.264,0.015,0.721,0.9886,0.9945684972842487,0.5714285714285712,"['finally', 'able', 'make', 'even', 'though', 'street', 'place', 'food', 'incredible', 'simple', 'tasteful', 'ambiance', 'chill', 'relaxed', 'loved', 'indoor', 'outdoor', 'option', 'give', 'say', 'obsessed', 'pizza', 'ordered', 'prices', 'bit', 'would', 'wanted', 'spend', 'pizza', 'okay', 'worth', 'special', 'occasion', 'service', 'add', 'straightforward', 'simple', 'recommended', 'best', 'things', 'definitely', 'back', 'since', 'lowkey', 'lovely', 'place', 'eat']"
4,2023-09-07,2023-09-17,L'Antica Pizzeria Da Michele,The place was kinda perfect! I have been looking for a good pizza and have been wanting to go back here. It's perhaps my favorite LA pizza spot.The pizzas and the Torta de la Nonna were fantastic. I have been looking for a good pizza and have been wanting to go back here.,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,272,0.268,0.0,0.732,0.9442,0.9722389861194931,0.5714285714285712,"['place', 'kinda', 'perfect', 'looking', 'good', 'pizza', 'wanting', 'go', 'back', 'perhaps', 'favorite', 'la', 'pizza', 'pizzas', 'torta', 'de', 'la', 'nonna', 'fantastic', 'looking', 'good', 'pizza', 'wanting', 'go', 'back']"
4,2023-09-06,2023-09-17,L'Antica Pizzeria Da Michele,The place was kinda perfect! Nestled away just off Sunset in old Hollywood it was a charming oasis with incredible ambiance. The pizza was perfection (and since they use a double zero Milled Caputo wheat flour even the most gluten sensitive can eat without issue. The pasta is also made in-house and was superb!Highly recommend!!,"1534 N Mccadden Pl Los Angeles, CA 90028",4.3,1957,"Pizza, Italian, Breakfast & Brunch",$$$,positive,329,0.229,0.0,0.771,0.939,0.9696238181452425,0.5714285714285712,"['place', 'kinda', 'perfect', 'nestled', 'away', 'sunset', 'old', 'hollywood', 'charming', 'oasis', 'incredible', 'ambiance', 'pizza', 'perfection', 'since', 'use', 'double', 'zero', 'milled', 'caputo', 'wheat', 'flour', 'even', 'gluten', 'sensitive', 'eat', 'without', 'issue', 'pasta', 'also', 'made', 'superb', 'highly', 'recommend']"
5,2023-09-15,2023-09-17,Republique,The food quality is amazing. The interior was a bit drab...would expect more from the interior design. Pricier than the average place but amazing food quality.,"624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,159,0.248,0.0,0.752,0.8225,0.9110339971836653,0.5,"['food', 'quality', 'amazing', 'interior', 'bit', 'drab', 'would', 'expect', 'interior', 'design', 'pricier', 'average', 'place', 'amazing', 'food', 'quality']"
5,2023-09-15,2023-09-17,Republique,The ambiance was fantastic. I have heard of this restaurant for the longest time with many friends offering their recommendations - so when my wife and I finally dined it was an experience that held up to its hype.,"624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,214,0.165,0.0,0.835,0.7717,0.8854858177429089,0.5,"['ambiance', 'fantastic', 'heard', 'restaurant', 'longest', 'time', 'many', 'friends', 'offering', 'recommendations', 'wife', 'finally', 'dined', 'experience', 'held', 'hype']"
5,2023-09-15,2023-09-17,Republique,"Too crowdedVery hipster $$$$Not worth the waitDon't like the seating, high stools, you better be over 5'5"" !","624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,108,0.24,0.1,0.66,0.4556,0.7265137799235566,0.5,"['crowdedvery', 'hipster', 'worth', 'waitdo', 'like', 'seating', 'high', 'stools', 'better']"
5,2023-09-14,2023-09-17,Republique,"So many delicious options at this French-inspired brunch experience! The atmosphere is charming with a classic French ambiance, and the pastries are yum-my! The croissants are flaky and buttery, and the brunch menu offers a variety of savory and sweet options. It can get crowded, so be prepared for a wait. I recommend looking at the menu before arriving so that you could order quickly and find a seat.I definitely recommend the potato pancake (it's not a hash brown, it is literally a potato pancake), but I don't think you can go wrong with any menu item.","624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,559,0.145,0.042,0.814,0.7401,0.8695936431301549,0.5,"['many', 'delicious', 'options', 'brunch', 'experience', 'atmosphere', 'charming', 'classic', 'french', 'ambiance', 'pastries', 'croissants', 'flaky', 'buttery', 'brunch', 'menu', 'offers', 'variety', 'savory', 'sweet', 'options', 'get', 'crowded', 'prepared', 'wait', 'recommend', 'looking', 'menu', 'arriving', 'could', 'order', 'quickly', 'find', 'definitely', 'recommend', 'potato', 'pancake', 'hash', 'brown', 'literally', 'potato', 'pancake', 'think', 'go', 'wrong', 'menu', 'item']"
5,2023-09-14,2023-09-17,Republique,"I'm obsessed with this place!! The food is amazing, it's a gorgeous space and great ambiance. I always take out of town guests here. I've gotten the potato pancake and I think it's the best thing on the menu by far! My friend got the shashouka, and said it was good but the potato pancake is better. Amazing place.","624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,314,0.332,0.019,0.649,0.9708,0.9856165761416215,0.5,"['obsessed', 'place', 'food', 'amazing', 'gorgeous', 'space', 'great', 'ambiance', 'always', 'take', 'town', 'guests', 'gotten', 'potato', 'pancake', 'think', 'best', 'thing', 'menu', 'far', 'friend', 'got', 'shashouka', 'said', 'good', 'potato', 'pancake', 'better', 'amazing', 'place']"
5,2023-09-13,2023-09-17,Republique,"There is almost always a line out the door and onto the sidewalk, and for good reason. The pastries are not only beautiful to look at but beautiful to eat. The restaurant itself is an inviting open space with fun lively staff. I would say the sit down food is alright--expensive for alright food.","624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,296,0.234,0.094,0.672,0.8558,0.927781130557232,0.5,"['almost', 'always', 'line', 'door', 'onto', 'sidewalk', 'good', 'reason', 'pastries', 'beautiful', 'look', 'beautiful', 'eat', 'restaurant', 'inviting', 'open', 'space', 'fun', 'lively', 'staff', 'would', 'say', 'sit', 'food', 'alright', 'expensive', 'alright', 'food']"
5,2023-09-13,2023-09-17,Republique,"Republique in Los Angeles is an exquisite culinary haven. The moment you step inside this grand bakery-restaurant, you're greeted by a tantalizing display of pastries and artisan bread. The menu features a fusion of French and American flavors, and each dish is a masterpiece. The ambiance, set in a historic building, exudes a charming and rustic elegance that adds to the dining experience. Whether you're indulging in a fresh croissant for breakfast or savoring a gourmet dinner, Republique consistently delivers an exceptional culinary journey. It's no wonder this restaurant has become an iconic destination for food enthusiasts in LA.","624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,640,0.198,0.02,0.781,0.959,0.9796821565077449,0.5,"['republique', 'los', 'angeles', 'exquisite', 'culinary', 'moment', 'step', 'inside', 'grand', 'greeted', 'tantalizing', 'display', 'pastries', 'artisan', 'bread', 'menu', 'features', 'fusion', 'french', 'american', 'flavors', 'dish', 'masterpiece', 'ambiance', 'set', 'historic', 'building', 'exudes', 'charming', 'rustic', 'elegance', 'adds', 'dining', 'experience', 'whether', 'indulging', 'fresh', 'croissant', 'breakfast', 'savoring', 'gourmet', 'dinner', 'republique', 'consistently', 'delivers', 'exceptional', 'culinary', 'journey', 'wonder', 'restaurant', 'become', 'iconic', 'destination', 'food', 'enthusiasts', 'la']"
5,2021-07-27,2023-09-17,Republique,Nice brunch experience. There's no wow factor everything is very standard but still great food. Love the vibe and interior Design in the restaurant. Very airy and bright.,"624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,170,0.459,0.037,0.505,0.9657,0.9830516998591833,0.5,"['nice', 'brunch', 'experience', 'wow', 'factor', 'everything', 'standard', 'still', 'great', 'food', 'love', 'vibe', 'interior', 'design', 'restaurant', 'airy', 'bright']"
5,2023-09-12,2023-09-17,Republique,"Great food! We ordered Traditional breakfast, Maine lobster omelette, avocado toast, kimchi fried rice and half baguette.  Everything we had was exceeded our expectations.  Huge thick cut of bacon in traditional breakfast.  Lobster omelette was luxurious and delicious. Avocado toast was too pretty to cut into. Kimchi Fried rice was so tasty when you mix the two sunny side up eggs in.  Baguette with butter and jam brings back memories of Paris!Service was great.  They fill the water, check on you even though the restaurant was busy.Very relaxing atmosphere.  Beautiful place.  You order your food at the counter and prepay.  Then find a table and they will bring the food to your table.  There was a line but moving.  We waited in line for about 20 minutes.  Parking was a bit hard.  The area has some meter parking or free parking but very limited spaces.  Restaurant has valet parking but I didn't see the person.","624 S La Brea Ave Los Angeles, CA 90036",4.2,7038,"French, Breakfast & Brunch, Cocktail Bars",$$,positive,920,0.135,0.045,0.821,0.9348,0.9675115670891169,0.5,"['great', 'food', 'ordered', 'traditional', 'breakfast', 'maine', 'lobster', 'omelette', 'avocado', 'toast', 'kimchi', 'fried', 'rice', 'half', 'baguette', 'everything', 'exceeded', 'expectations', 'huge', 'thick', 'cut', 'bacon', 'traditional', 'breakfast', 'lobster', 'omelette', 'luxurious', 'delicious', 'avocado', 'toast', 'pretty', 'cut', 'kimchi', 'fried', 'rice', 'tasty', 'mix', 'two', 'sunny', 'side', 'eggs', 'baguette', 'butter', 'jam', 'brings', 'back', 'memories', 'paris', 'service', 'great', 'fill', 'water', 'check', 'even', 'though', 'restaurant', 'relaxing', 'atmosphere', 'beautiful', 'place', 'order', 'food', 'counter', 'prepay', 'find', 'table', 'bring', 'food', 'table', 'line', 'moving', 'waited', 'line', 'minutes', 'parking', 'bit', 'hard', 'area', 'meter', 'parking', 'free', 'parking', 'limited', 'spaces', 'restaurant', 'valet', 'parking', 'see', 'person']"
